ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
9048,Jean-Guillaume Batrix,M,25.0,172.0,,France,FRA,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 10 kilometres Sprint,
78540,Ender Memet,M,33.0,170.0,69.0,Romania,ROU,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",
94562,Maria Pitkowska-Chojnacka-Ilwicka,F,33.0,164.0,60.0,Poland,POL,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 80 metres Hurdles,
77771,Grant McLaren,M,24.0,181.0,69.0,Canada,CAN,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 5,000 metres",
1396,Hamid Ahmed,M,,,,Iraq,IRQ,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,
23809,Massimo Crippa,M,31.0,178.0,80.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Football,Football Men's Football,
22911,Penny Jane Coomes,F,20.0,152.0,43.0,Great Britain-2,GBR,2010 Winter,2010,Winter,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,
113551,Michael Skals Sgaard,M,31.0,184.0,74.0,Denmark-2,DEN,2000 Summer,2000,Summer,Sydney,Badminton,Badminton Men's Doubles,
42122,Donata Govoni (-Sandrini),F,28.0,170.0,53.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 800 metres,
122020,Georges Auguste Ernest Trombert,M,45.0,,,France,FRA,1920 Summer,1920,Summer,Antwerpen,Fencing,"Fencing Men's epee, Team",Bronze
22487,Sebastian Colloredo,M,22.0,176.0,65.0,Italy,ITA,2010 Winter,2010,Winter,Vancouver,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
134853,Zhu Qinan,M,27.0,183.0,75.0,China,CHN,2012 Summer,2012,Summer,London,Shooting,"Shooting Men's Air Rifle, 10 metres",
28692,Michel Dion,M,37.0,179.0,92.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
11715,"Andreas ""Andi"" Birnbacher",M,28.0,179.0,72.0,Germany,GER,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 15 kilometres Mass Start,
68934,Mario Lertora,M,30.0,165.0,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Pommelled Horse,
87133,"Guadelupe ""Lupita"" Novelo Osuna",F,25.0,,,Mexico,MEX,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Doubles,
37646,"Philippa Rachel ""Pippa"" Funnell (Nolan-)",F,47.0,168.0,68.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",
85271,Zsolt Nmeth,M,29.0,183.0,78.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's Foil, Team",
95850,Maritta Politz (-Cierpinski),F,22.0,163.0,49.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 800 metres,
90585,der Gustavo Baldin Pagoto,M,27.0,175.0,69.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",
22107,Beatrice Nicoleta Coad-Claru,F,16.0,170.0,64.0,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 200 metres Breaststroke,
67090,Andres Lauk,M,31.0,178.0,77.0,Estonia,EST,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's Road Race, Individual",
24984,Mohammad Dalirian,M,20.0,172.0,68.0,Iran,IRI,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",
51802,Johanna Annikki Ikonen,F,29.0,165.0,63.0,Finland,FIN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
8703,"Ingeborg ""Inge"" Bauer (Exner-)",F,28.0,176.0,66.0,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's Pentathlon,
120162,Karin Thrig (-Bucher),F,32.0,182.0,67.0,Switzerland,SUI,2004 Summer,2004,Summer,Athina,Cycling,Cycling Women's Individual Time Trial,Bronze
111509,Axel Adolf Sjblom,M,25.0,,,Sweden,SWE,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Gold
18634,David Carter,M,34.0,175.0,79.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,
89368,Olga Orban-Szabo (Orbn-Szab),F,18.0,161.0,55.0,Romania,ROU,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Women's Foil, Individual",Silver
62852,Yelizaveta Korol (Lunina-),F,21.0,167.0,69.0,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",
66868,Susanne Marie Annelie Larsson (-Birkeholme),F,24.0,171.0,65.0,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Single Sculls,
96714,Luang Pradiyat Navayudh,M,,,,Tichiboo,THA,1956 Summer,1956,Summer,Melbourne,Sailing,Sailing Mixed Two Person Keelboat,
119811,Karin Thomas (-Fhndrich),F,22.0,163.0,54.0,Switzerland,SUI,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,
124784,"Robbert Hendrik ""Rob"" van Mesdag",M,22.0,,,Netherlands,NED,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Single Sculls,
32952,Carl-Erik Mauritz Eriksson,M,41.0,173.0,82.0,Sweden,SWE,1972 Winter,1972,Winter,Sapporo,Bobsleigh,Bobsleigh Men's Two,
120917,"Dimitrios Mikhail ""Dimitri"" Tombrof",M,18.0,,,Greece,GRE,1896 Summer,1896,Summer,Athina,Athletics,"Athletics Men's 1,500 metres",
75936,Carmen Marton,F,30.0,172.0,67.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Welterweight,
35093,Alexios Fetsis,M,,,,Greece,GRE,1896 Summer,1896,Summer,Athina,Shooting,"Shooting Men's Military Rifle, 200 metres",
80004,William Milne,M,56.0,,,Great Britain,GBR,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Small-Bore Rifle, Moving Target, 25 yards",
94855,Andreas Pilavakis,M,20.0,,,Cyprus,CYP,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
53587,Juan Jan Giralt,M,19.0,187.0,90.0,Spain,ESP,1972 Summer,1972,Summer,Munich,Water Polo,Water Polo Men's Water Polo,
26455,Luis Antonio de Meyer,M,,,,Argentina,ARG,1924 Summer,1924,Summer,Paris,Cycling,"Cycling Men's Road Race, Team",
53742,Mlaan Janovi,M,28.0,191.0,97.0,Montenegro,MNE,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,
34249,Louis Fauconnier,M,32.0,,,Belgium,BEL,1948 Summer,1948,Summer,London,Modern Pentathlon,Modern Pentathlon Men's Individual,
110171,Danile Sicot-Coulon,F,21.0,160.0,58.0,France,FRA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Horse Vault,
50423,Jeppe Hjbjerg,M,21.0,195.0,95.0,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,
106943,Ferdinand Schlatter,M,,,,Gwendoline-2,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 2-3 Ton,Bronze
41159,Kelly Golebiowski,F,19.0,156.0,50.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,
112257,"Geoffrey ""Geoff"" Smith",M,17.0,172.0,51.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",
44039,Rokas Guinas,M,21.0,172.0,,Lithuania,LTU,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Pommelled Horse,
62735,Petr Korbel,M,37.0,181.0,72.0,Czech Republic,CZE,2008 Summer,2008,Summer,Beijing,Table Tennis,Table Tennis Men's Singles,
85417,Miloslav Netuil,M,22.0,172.0,63.0,Czechoslovakia,TCH,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Floor Exercise,
64518,Wilhelm Kubica,M,24.0,168.0,60.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Team All-Around,
9627,"Alphonzo Edward Bell, Sr.",M,28.0,,,United States-2,USA,1904 Summer,1904,Summer,St. Louis,Tennis,Tennis Men's Doubles,Silver
58736,"Richard Bayard Kennelly, Jr.",M,27.0,193.0,91.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,
57376,Sergey Alekseyevich Kapustin,M,22.0,180.0,88.0,Soviet Union,URS,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
119544,"Stephen Kuria ""Steven"" Thega",M,26.0,178.0,81.0,Kenya,KEN,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Light-Heavyweight,
122601,Tmendembereliin Skhbaatar,M,24.0,156.0,48.0,Mongolia,MGL,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",
131949,James Michael Wynne,M,19.0,,,United States,USA,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Fours,
43111,Bernd Grne,M,21.0,196.0,85.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Cycling,Cycling Men's 100 kilometres Team Time Trial,
86354,Rune Nilsen,M,28.0,,,Norway,NOR,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Triple Jump,
89326,"Patrick ""Paddy"" O'Reilly",M,,,,Ireland,IRL,1924 Summer,1924,Summer,Paris,Football,Football Men's Football,
110715,Matthias Simmen,M,38.0,186.0,80.0,Switzerland,SUI,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,
66223,Catherine Clara LaMore (-Walker),F,22.0,,,United States,USA,1948 Summer,1948,Summer,London,Swimming,Swimming Women's 200 metres Breaststroke,
20545,Andrey Eduardovich Chesnokov,M,22.0,188.0,75.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,
117966,Yasuo Takamori (Kageyama-),M,22.0,168.0,72.0,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Football,Football Men's Football,
46606,Marina Ann Hatzakis,F,24.0,180.0,73.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Double Sculls,
77227,Tracie McAra (-Sibbald),F,23.0,177.0,64.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
31117,Valentyn Dzhima,M,28.0,181.0,82.0,Ukraine,UKR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 10 kilometres Sprint,
65801,Konrad Kurt Ladsttter,M,23.0,183.0,82.0,Italy,ITA,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Slalom,
68651,Adjutant Lemoine,M,,,,France,FRA,1900 Summer,1900,Summer,Paris,Fencing,"Fencing Men's epee, Individual",
19914,Cdric Charlier,M,24.0,181.0,81.0,Belgium,BEL,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,
20591,Samantha Cheverton,F,23.0,160.0,48.0,Canada,CAN,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,
6744,"Cameron ""Cam"" Baerg",M,31.0,182.0,90.0,Canada,CAN,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxless Fours,Silver
87548,Ren Israel Nyman,M,31.0,168.0,75.0,Lucky Star,FIN,1948 Summer,1948,Summer,London,Sailing,Sailing Mixed Two Person Keelboat,
87942,Christa ckl,F,44.0,168.0,66.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Archery,Archery Women's Team,
109653,Valentyna Yevhenivna Shevchenko,F,38.0,165.0,51.0,Ukraine,UKR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,
121793,Filip Trejbal,M,25.0,194.0,97.0,Czech Republic,CZE,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Downhill,
45248,"Robert Williams ""Bob"" Hamerton",M,25.0,,,Canada,CAN,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
11140,Johanna Magdalena Beyer,F,44.0,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Art Competitions,Art Competitions Mixed Music,
118090,Olga Aleksandrovna Talayeva,F,27.0,167.0,58.0,Belarus,BLR,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Women's 1,500 metres",
117444,Zoltn Szcsi,M,26.0,198.0,96.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,Gold
88918,Shallon Jade Olsen,F,16.0,158.0,52.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,
25460,Emmanuel Kwame Dasor,M,20.0,,,Ghana,GHA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 200 metres,
20448,Andrey Gennadyevich Cherkasov,M,18.0,180.0,73.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,
129285,Wei Haiying,F,25.0,165.0,53.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Silver
100558,Scott Rutherford Richardson,M,21.0,173.0,69.0,South Africa,RSA,1992 Summer,1992,Summer,Barcelona,Cycling,"Cycling Men's Road Race, Individual",
37082,Peter Frenette,M,21.0,183.0,66.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Large Hill, Team",
36082,Hanu Folkmann,M,55.0,,,Czechoslovakia,TCH,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",
135471,Jos Zurera Alberca,M,26.0,162.0,52.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Bantamweight,
7589,Melanie Louise Banville,F,17.0,158.0,52.0,Canada,CAN,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,
120777,Filigonia Tol,F,25.0,179.0,74.0,Romania,ROU,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Eights,
80870,Jnos Mogyorsi-Klencs,M,30.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Floor Exercise,
111577,Yelena Alekseyevna Skalinskaya,F,17.0,174.0,60.0,Kazakhstan,KAZ,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 100 metres Freestyle,
39070,Emanuele Gaudiano,M,30.0,175.0,70.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",
80512,Alexander Mitterhuber,M,22.0,,,Austria,AUT,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxless Fours,
66000,Jocelyn Hilary Mary Laing (-de Ferranti),F,24.0,,,Great Britain,GBR,1952 Winter,1952,Winter,Oslo,Alpine Skiing,Alpine Skiing Women's Slalom,
109114,Akram Shah,M,26.0,165.0,60.0,India,IND,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Extra-Lightweight,
25667,"Anthony Marshon Davis, Jr.",M,19.0,208.0,100.0,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,Gold
84762,Luis Alfredo Navarrete Pacheco,M,20.0,150.0,54.0,Cuba,CUB,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Floor Exercise,
113126,Song Ji-Yeong,F,17.0,164.0,57.0,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Women's Sporting Pistol, 25 metres",
20209,Chen Jeng-Gang,M,43.0,169.0,69.0,Chinese Taipei,TPE,1968 Summer,1968,Summer,Mexico City,Shooting,"Shooting Mixed Free Pistol, 50 metres",
49565,Ewout Holst,M,21.0,200.0,76.0,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
88801,Larisa Olkhina,F,31.0,170.0,63.0,Kazakhstan,KAZ,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,
102049,Volker Rohrwick,M,30.0,172.0,69.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Pommelled Horse,
77643,John Fleming McIntyre,M,26.0,188.0,82.0,Canada,CAN,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Eights,
135108,Janez irovnik,M,25.0,176.0,72.0,Yugoslavia,YUG,1960 Summer,1960,Summer,Roma,Cycling,Cycling Men's 100 kilometres Team Time Trial,
535,Yevgeny Sergeyevich Abramenko,M,26.0,181.0,80.0,Belarus,BLR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,
45733,Henry Peter Christian Hansen,M,30.0,170.0,,Denmark,DEN,1932 Summer,1932,Summer,Los Angeles,Cycling,"Cycling Men's Road Race, Individual",
53861,Karin Janz (-Bttner),F,16.0,156.0,46.0,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Floor Exercise,
121610,Gottfried Trachsel,M,44.0,,,Switzerland,SUI,1952 Summer,1952,Summer,Helsinki,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
104672,Lincoln Salcedo Reina,M,,,,Ecuador,ECU,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Light-Flyweight,
53418,Artrs Jakovevs,M,25.0,192.0,85.0,Latvia,LAT,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Butterfly,
42591,Andrey Vladimirovich Grechin,M,24.0,199.0,99.0,Russia,RUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
63946,Marion Kreiner,F,28.0,170.0,61.0,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Snowboarding,Snowboarding Women's Parallel Giant Slalom,Bronze
30518,"Pamela Camille ""Pam"" Dukes (-Boyer, -Brown)",F,,,,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's Shot Put,
71340,Denisse Lpez Sing,F,23.0,155.0,54.0,Mexico,MEX,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,
80429,Robert Mitchell,M,22.0,,,Great Britain,GBR,1936 Summer,1936,Summer,Berlin,Water Polo,Water Polo Men's Water Polo,
83292,Qusai Munir Aboudy,M,23.0,178.0,70.0,Iraq,IRQ,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,
43216,Morgan Dustin Groth,M,21.0,183.0,70.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 800 metres,
12008,"Dorothy Moira ""Dot"" Blackie",F,33.0,180.0,75.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxless Pairs,
83971,Simon Robert Naali,M,26.0,168.0,57.0,Tanzania,TAN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Marathon,
134425,Zhang Bin,M,18.0,184.0,75.0,China,CHN,1988 Summer,1988,Summer,Seoul,Modern Pentathlon,Modern Pentathlon Men's Individual,
43396,Harald Grnningen,M,25.0,191.0,80.0,Norway,NOR,1960 Winter,1960,Winter,Squaw Valley,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,
28063,Manuela Di Centa,F,31.0,164.0,55.0,Italy,ITA,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,Gold
36915,Marcel Gaston Charles Frbourg,M,14.0,,,Socit Nautique de la Basse Seine-1,FRA,1906 Summer,1906,Summer,Athina,Rowing,Rowing Men's Coxed Fours,Silver
97483,Monika Pulch,F,19.0,160.0,49.0,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Women's Foil, Individual",
105343,Emanuel Sandhu,M,25.0,183.0,,Canada,CAN,2006 Winter,2006,Winter,Torino,Figure Skating,Figure Skating Men's Singles,
131936,Tomasz Wylenzek,M,25.0,183.0,92.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Silver
12901,Vlado Bojovi,M,24.0,186.0,78.0,Yugoslavia,YUG,1976 Summer,1976,Summer,Montreal,Handball,Handball Men's Handball,
115930,"Wray ""Nik"" Stuart",M,29.0,163.0,65.0,Great Britain,GBR,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Horse Vault,
38766,Maureen Angela Jane Gardner (-Dyson),F,19.0,172.0,59.0,Great Britain,GBR,1948 Summer,1948,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,
32214,Heinrich Elbogen,M,39.0,,,Austria,AUT,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Running Target, Single Shot, Team",
66957,Michal Eryk Lasko,M,31.0,202.0,104.0,Italy,ITA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Men's Volleyball,Bronze
121920,Nikolaos Trikoupis,M,,,,Greece,GRE,1896 Summer,1896,Summer,Athina,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",
24404,Brian Currutt,M,27.0,173.0,73.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Freestyle Skiing,Freestyle Skiing Men's Aerials,
55019,John Louis Joachim,M,30.0,,,Western Rowing Club-3,USA,1904 Summer,1904,Summer,St. Louis,Rowing,Rowing Men's Coxless Pairs,Bronze
134809,Zhou Qiurui,F,16.0,152.0,41.0,China,CHN,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Team All-Around,Bronze
25573,Ophlie David (Rcz-),F,17.0,172.0,62.0,Hungary,HUN,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Slalom,
23878,June Alexandra Croft,F,25.0,170.0,60.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 400 metres Freestyle,
26532,Poliana Aparecida de Paula,F,18.0,,,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Women's Kayak Singles, Slalom",
73806,Vyacheslav Nikolayevich Makarenko,M,24.0,180.0,84.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",
21491,Maria Jadwiga Ciach (-Michalak),F,18.0,163.0,69.0,Poland,POL,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Women's Javelin Throw,
61190,Dorota Monika Klencz (-Szymura),F,17.0,160.0,54.0,Poland,POL,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Balance Beam,
104801,Sulo Artur Salmi,M,34.0,,,Finland,FIN,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Gold
31268,Yutaka Ebina,M,24.0,168.0,63.0,Japan,JPN,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,
30411,"Virginia Ruth ""Ginny"" Duenkel",F,17.0,170.0,61.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 100 metres Backstroke,Bronze
81659,John Arthur George Moore,M,26.0,,,Great Britain,GBR,1960 Winter,1960,Winter,Squaw Valley,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,
43771,"Jacques ""Jack"" Guittet",M,30.0,180.0,65.0,France,FRA,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's epee, Individual",
35471,Baptiste Firiam,M,21.0,173.0,60.0,Vanuatu,VAN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 800 metres,
28900,Aleksey Dmitriyenko,M,19.0,165.0,62.0,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Individual All-Around,
4589,Heiko Antons,M,20.0,184.0,73.0,West Germany,FRG,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,
95742,Tina Poitras,F,25.0,167.0,52.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 10 kilometres Walk,
9100,Keith Beavers,M,25.0,185.0,75.0,Canada,CAN,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 400 metres Individual Medley,
52963,Kyoko Iwasaki,F,17.0,159.0,50.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 100 metres Breaststroke,
15812,Roland Brunner,M,21.0,173.0,72.0,Austria,AUT,1992 Winter,1992,Winter,Albertville,Speed Skating,"Speed Skating Men's 1,000 metres",
53845,Dimitrios Janulidis,M,20.0,163.0,66.0,Czechoslovakia,TCH,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Horizontal Bar,
100412,Mara Ribera Garca,F,30.0,172.0,76.0,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,
61740,Petr Kocek,M,28.0,177.0,73.0,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Cycling,"Cycling Men's 1,000 metres Time Trial",
83567,"David ""Dave"" Murray",M,22.0,,,Canada,CAN,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
